Date,Competition,Home team,Score,Away team
10/08/14,PRE,Ross County,1-2,St. Johnstone
13/08/14,PRE,St. Johnstone,0-3,Celtic
16/08/14,PRE,Hamilton Academical,1-0,St. Johnstone
23/08/14,PRE,St. Johnstone,1-0,Aberdeen
30/08/14,PRE,Motherwell,0-1,St. Johnstone
13/09/14,PRE,St. Johnstone,0-1,Dundee
20/09/14,PRE,Inverness CT,2-1,St. Johnstone
23/09/14,LEC,Kilmarnock,0-1,St. Johnstone
27/09/14,PRE,Dundee United,2-0,St. Johnstone
04/10/14,PRE,St. Johnstone,1-2,St. Mirren
18/10/14,PRE,St. Johnstone,1-2,Kilmarnock
25/10/14,PRE,Partick Thistle,0-0,St. Johnstone
28/10/14,LEC,Rangers,1-0,St. Johnstone
