Date,Competition,Home team,Score,Away team
24/05/15,2.B,Heidenheim,2-2,Erzgebirge Aue
10/07/15,CLF,Liefering,1-2,Heidenheim
10/07/15,CLF,WSG Tirol,0-2,Heidenheim
18/07/15,CLF,Heidenheim,2-1,Eintracht Frankfurt
21/07/15,CLF,Normannia Gmünd,0-2,Heidenheim
26/07/15,2.B,Heidenheim,1-0,1860 München
31/07/15,2.B,Nürnberg,3-2,Heidenheim
09/08/15,DFP,Pirmasens,1-4,Heidenheim
14/08/15,2.B,Heidenheim,1-0,Fortuna Düsseldorf
21/08/15,2.B,Sandhausen,0-0,Heidenheim
28/08/15,2.B,Heidenheim,3-1,Kaiserslautern
12/09/15,2.B,Arminia Bielefeld,0-0,Heidenheim
18/09/15,2.B,Heidenheim,1-1,RB Leipzig
04/05/13,3.L,Heidenheim,2-2,Borussia Dortmund II
11/05/13,3.L,Saarbrücken,1-2,Heidenheim
18/05/13,3.L,Heidenheim,0-0,Kickers Offenbach
10/07/13,CLF,Heidenheim,1-1,Augsburg
13/07/13,CLF,Heidenheim,0-1,Stuttgart
20/07/13,3.L,MSV Duisburg,0-1,Heidenheim
27/07/13,3.L,Heidenheim,2-2,Jahn Regensburg
02/08/13,DFP,Heidenheim,P1-1P,1860 München
10/08/13,3.L,Chemnitzer FC,0-2,Heidenheim
13/08/13,RCW,Nehren,1-4,Heidenheim
17/08/13,3.L,Heidenheim,4-0,Borussia Dortmund II
24/08/13,3.L,Darmstadt,1-0,Heidenheim
31/08/13,3.L,Heidenheim,2-0,Hansa Rostock
03/09/13,3.L,Saarbrücken,2-3,Heidenheim
07/09/13,3.L,Heidenheim,2-0,Stuttgarter Kickers
14/09/13,3.L,Hallescher FC,0-1,Heidenheim
21/09/13,3.L,Heidenheim,2-1,Preußen Münster
28/09/13,3.L,Wacker Burghausen,2-2,Heidenheim
05/10/13,3.L,Heidenheim,0-2,RB Leipzig
19/10/13,3.L,Rot-Weiß Erfurt,1-2,Heidenheim
26/10/13,3.L,Heidenheim,0-0,Wehen Wiesbaden
02/11/13,3.L,Holstein Kiel,0-1,Heidenheim
09/11/13,3.L,Heidenheim,1-0,Elversberg
